kode,kategori_asli,kategori,uraian,satuan,harga_satuan,tahun,kota,sumber
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 300mm,M,969400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 400mm,M,1322500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 450mm,M,1494800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 500mm,M,1693800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 600mm,M,2299400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 63mm,M,150900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 800mm,M,2546000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa Baja Karbon Ø 900mm,M,2716700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 1"" ; (25 mm) + Fitting & Aksesoris",M,51700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,27000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,1112300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,84300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,70400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,1404900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,1705800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,2022300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 2"" ; (50 mm) + Fitting & Aksesoris",M,111800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,177900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 3"" ; (80 mm) + Fitting & Aksesoris",M,230900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,,M,35600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 4"" ; (100 mm) + Fitting & Aksesoris",M,332600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 5"" ; (125 mm) + Fitting & Aksesoris",M,450300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 6"" ; (150 mm) + Fitting & Aksesoris",M,579600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa BS SCH 40 ; Dia. 8"" ; (200 mm) + Fitting & Aksesoris",M,882800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 1000mm,M,3515000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 100mm,M,441300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 1100mm,M,2668600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 1200mm,M,2865500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 125mm,M,616300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 150mm,M,816700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 200mm,M,1048100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 250mm,M,1335400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 300mm,M,1637100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 400mm,M,1914200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 450mm,M,2036200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 500mm,M,2232000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 600mm,M,2725300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 800mm,M,2962800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,Pipa DCI Ø 900mm,M,3159700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa Sch 40 dia 2""",Batang,167200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa Sch 40 dia 3""",Batang,643300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa Sch 40 dia 4""",Batang,1211300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Baja Lainnya,lainnya,"Pipa Sch 40 dia 6""",Batang,1744600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,"Besi Pipa (0,6 x 5 Ø 3"")",lainnya,,Buah,7300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,"Besi Pipa Galvanis 0.75""",lainnya,,Batang,121800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,"Besi Pipa Galvanis 1""",lainnya,,Batang,180900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,"Besi Pipa Galvanis 1,5 inch",lainnya,,M,53300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,"Besi Pipa Galvanis 1.25""",lainnya,,Batang,199700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Besi Pipa Galvanis 2 inch,lainnya,,M,83800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Besi Hitam Dia. 1 Inch,lainnya,,M,171200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Besi Hitam Dia. 1.5 Inch,lainnya,,M,242900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Besi Hitam Dia. 2 Inch,lainnya,,M,316700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0003,Pipa Besi Hitam Dia. 3 Inch,lainnya,,M,344000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton betulang 100/100 cm,M,1630700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton betulang 120/100 cm,M,605400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton betulang 60/100 cm,M,427800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton betulang 80/100 cm,M,1096800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 1000mm,M1,1980000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 1200mm,M1,2103000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 200mm,M1,300000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 300mm,M1,390000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 400mm,M1,530000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 500mm,M1,700000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 600mm,M1,960000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 700mm,M1,1080000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,Pipa Beton Dia. 800mm,M1,1390000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,"Pipa Beton jeking pracetak Uk. 0,80/2,43 M",M,1609500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,"Pipa Beton jeking pracetak Uk. 1,10/2,43 M",M,3072600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,"Pipa Beton jeking pracetak Uk. 1,35/2,43 M",M,4379400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,"Pipa Beton jeking pracetak Uk. 1,50/2,43 M",M,5277200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,"Pipa Beton jeking pracetak Uk. 1,80/2,43 M",M,6819800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0004,Pipa Beton Pratekan,lainnya,"Pipa Beton jeking pracetak Uk. 2,00/2,43 M",M,8725600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0007,Pipa Lainnya,lainnya,Pipa Tanah Dia. 15 - 20cm,Buah,320100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0007,Pipa Lainnya,lainnya,Pipa Tanah Dia. 15cm,M,320100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0007,Pipa Lainnya,lainnya,Pipa Tanah Dia. 20cm,M,288100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.02.02.0007,Pipa Lainnya,lainnya,Pipa Tanah Dia. 30 - 100cm,Buah,338500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.01.03.0006,Mesin Bor Tanah,lainnya,Jack Hammer,Buah,6500000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.02.01.0005,Cator,lainnya,Pengangkutan Sampah,Unit,38929500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.02.01.0005,Cator Sampah,lainnya,Motor Roda Tiga Sampah 200 cc (MB 200 M/T VIN 2024),Unit,38899999,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Gergaji,lainnya,Gergaji Besi,Buah,20200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Palu,lainnya,Palu Batu Dengan Pegangan Fiberglass 1500 Gr,Pcs,191304,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 20x20cm,lainnya,,Buah,119000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 25x25cm,lainnya,,Buah,140400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 30x30cm,lainnya,,Buah,154700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 35x35cm,lainnya,,Buah,184500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 40x40cm,lainnya,,Buah,255900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 45x45cm,lainnya,,Buah,327300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. 50x50cm,lainnya,,Buah,411700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. Ø 30cm,lainnya,,Buah,178500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. Ø 35cm,lainnya,,Buah,226100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. Ø 40cm,lainnya,,Buah,297500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. Ø 45cm,lainnya,,Buah,357000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. Ø 50cm,lainnya,,Buah,446300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0007,Alat Penyambung Beton Uk. Ø 60cm,lainnya,,Buah,571200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.02.0009,Alat Sambung Kayu Terbuat dari Baja Ø 18 - 20cm,lainnya,,Buah,178500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.03.03.0001,Ph Meter Tanah,lainnya,,Unit,1928365,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0001,Tanah Dan,lainnya,Corn Seeder/Planter,Unit,4023266,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0001,Tanah Dan,lainnya,Rotary Tiller Untuk Traktor Roda 4,Unit,26532330,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0001,Tanah Dan,lainnya,Singkup Baja,Buah,125200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0001,Garu,lainnya,Gacok Baja,Buah,175000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0001,Sekop,lainnya,Sekop Gagang Besi,Buah,130425,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0002,Arit,lainnya,Sabit Baja,Buah,190000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0002,Arit,lainnya,Sabit Rumput Bahan Baja,Buah,53345,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.04.01.0009,"Wadah Budidaya Magot, Bak Bahan Kayu Dan Terpal",lainnya,,Unit,2755300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,"File Cabinet,",Unit,4089600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,"Filing Cabinet, B 102 Dua Laci 73,5 62 45,5",Buah,2612500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,"Filing Cabinet, B 103 Tiga Laci 103,5 62 45,5",Buah,3491300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,"Filing Cabinet, B 104 Empat Laci 133,5 62 45,5",Buah,4938500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Besi/Metal,Buah,3525400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,"Filling Cabinet,",Unit,8177900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet 4 Door,Buah,4165000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet A18,Buah,4251000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet Locker 3 Door,Buah,3166900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet Locker 4 Door,Buah,3505500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet M3,Buah,1088100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet Vip V 601,Buah,4298300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Filling Kabinet Vip V 603,Buah,4100700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Besi,lainnya,Rack Cabinet dan Aksesoris,Unit,8177900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Filing Cabinet Kayu,lainnya,Filling Kayu,Buah,2380000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,Kotak Literasi BEDAS Smart (KOLEBAT),Unit,7059400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari Arsip, Lemari Besi Dua Pintu",Unit,4937400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,Lemari Narkotika,Unit,12800000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari, Besi",Unit,5339400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari, Besi 180x115x39 Cm",Buah,5092600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari, Besi Dua Pintu",Unit,5027000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari, Besi Pintu Kaca",Unit,5642700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari, Besi Pintu Kaca Geser",Buah,5159100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Besi/Metal,lainnya,"Lemari, Mobile File System 4",Set,44085700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,Lemari Buku Siswa PAUD Type RBP-1B,Unit,2069400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,Lemari Dapur Bahan Kayu,Buah,1600000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,Bidang Dalam Berbahan MDF UKURAN P x L x T (cm) =,Unit,7284000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,Lemari Guru,Buah,3748500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,Lemari Kartografi Arsip,Unit,19694500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,Lemari Kelas LKS-101,Unit,6086500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,"Lemari, Arsip/Buku Partisi",Buah,4854800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,"Lemari, Kayu",Buah,2537800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,"Lemari, Pakaian",Buah,6036800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Lemari Kayu,lainnya,,Unit,6709400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,Lemari Arsip Roll O Pack Mekanik SAN 60 Rak,Unit,116620000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,Rak,Buah,1974900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,Rak Besi 6 Tingkat,Buah,4216500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,Rak Besi Sederhana,Unit,1190000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,,Unit,3107200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,,Unit,4350200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,(tengah) ACP ukuran 3 mm (untuk alas) Steroform,Unit,3300000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,"Rak Buku Metal, 11117028217 Dimensi183x100x30 cm",Unit,3790400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Besi,lainnya,Wall Mounted Rack 15U dan aksesoris,Unit,1750000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Kayu,lainnya,halus dan rata. Bidang MDF permukaan halus dan,Unit,2903300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Kayu,lainnya,halus dan rata Bidang MDF permukaan halus dan rata,Unit,1805400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Kayu,lainnya,Rak Pajangan,Buah,2485800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Kayu,lainnya,dan rata BidangMDF permukaan halus dan rata UKURAN,Unit,4983500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0004,Rak Kayu,lainnya,"Rak, Kayu 4 Tingkat",Buah,340500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0005,Alat Kantor Lainnya,lainnya,"Plang Akrilik Bolak Balik Besi Siku,",Buah,934200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.01.0005,Display,lainnya,"Plat Besi 1.2mm, Finishing Cat Duko, Lapis Sticker",Unit,5581100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Bangku Sekolah,lainnya,Bahan Kayu Akasiana/Set,Buah,1261500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Bangku Tunggu,lainnya,Pasien Kayu Rangka Besi,Buah,7467500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Baca Lokal,Buah,908000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Besi/Metal Chitose Stenles,Buah,811100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Guru KGR-101,Unit,1215500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,"42 x 42 x 45/85, Plywood : dilapis busa dan oscar hitam",Unit,1273300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,"kombinasi pipa bulat diameter 25,4mm dan 19,1mm.P x",Unit,659000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,KURSI GURU/DOSEN KG-02,Unit,659000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Guru/Dosen/Pengajar KG-02,Unit,743000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,,Unit,747100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,"MDF: Lapis PVC. - besi/metal :Cat besi, ducco /powder",Unit,808700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Siswa MGR-101,Unit,993400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Siswa PAUD,Unit,358400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.3.02.05.02.0001,Kursi Besi/Metal,lainnya,Kursi Siswa PAUD/TK/Anak Type KSP-7,Unit,332000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
